   298   0.387570E+04   0.804010E+01   0.110288E+03   0.168202E+07   0.109102E+04
   299   0.384415E+04   0.820351E+01   0.110685E+03   0.167533E+07   0.108153E+04
   300   0.381251E+04   0.836795E+01   0.111049E+03   0.166867E+07   0.107210E+04
   301   0.378079E+04   0.853349E+01   0.111378E+03   0.166206E+07   0.106272E+04
   302   0.374900E+04   0.869992E+01   0.111673E+03   0.165548E+07   0.105341E+04
   303   0.371716E+04   0.886730E+01   0.111934E+03   0.164894E+07   0.104416E+04
   304   0.368527E+04   0.903559E+01   0.112161E+03   0.164244E+07   0.103497E+04
   305   0.365336E+04   0.920470E+01   0.112352E+03   0.163597E+07   0.102583E+04
   306   0.362142E+04   0.937464E+01   0.112509E+03   0.162954E+07   0.101676E+04
   307   0.358947E+04   0.954527E+01   0.112631E+03   0.162315E+07   0.100774E+04
   308   0.355752E+04   0.971659E+01   0.112717E+03   0.161680E+07   0.998788E+03
   309   0.352558E+04   0.988854E+01   0.112769E+03   0.161048E+07   0.989894E+03
   310   0.349364E+04   0.100610E+02   0.112786E+03   0.160420E+07   0.981059E+03
   311   0.346174E+04   0.102340E+02   0.112766E+03   0.159796E+07   0.972284E+03
   312   0.342986E+04   0.104074E+02   0.112710E+03   0.159175E+07   0.963570E+03
   313   0.339803E+04   0.105812E+02   0.112619E+03   0.158558E+07   0.954916E+03
   314   0.336626E+04   0.107554E+02   0.112493E+03   0.157944E+07   0.946323E+03
   315   0.333454E+04   0.109297E+02   0.112330E+03   0.157333E+07   0.937791E+03
   316   0.330289E+04   0.111043E+02   0.112131E+03   0.156727E+07   0.929319E+03
   317   0.327133E+04   0.112790E+02   0.111897E+03   0.156123E+07   0.920909E+03
   318   0.323987E+04   0.114538E+02   0.111627E+03   0.155523E+07   0.912559E+03
   319   0.320850E+04   0.116286E+02   0.111321E+03   0.154927E+07   0.904271E+03
   320   0.317723E+04   0.118035E+02   0.110980E+03   0.154333E+07   0.896044E+03
   321   0.314610E+04   0.119782E+02   0.110603E+03   0.153743E+07   0.887878E+03
   322   0.311508E+04   0.121527E+02   0.110190E+03   0.153157E+07   0.879774E+03
